"x"
"Persistence"	16.6293986044499
"S"	16.6296068630132
"C"	0.0574456902939605
"STL"	0.680868771518982
"Degree"	16.5709557647621
"cD1"	52.1437843261607
"cD2"	21.24506313015
"cD3"	45.5094483924742
"cD4"	7.32603562512617
"cD5"	1.55514259735491
"cD6"	4.26581327081116
"cD7"	7.71260069401431
"cD8"	1.83531640315856
"cS1"	135.404304332741
"cS2"	203.373769157077
"cS3"	0.133480717018534
"cS4"	99.5420589044134
"cS5"	257.700251513325
"zD1"	0.955720686070096
"zD2"	0.931904702383932
"zD3"	0.955732311923113
"zD4"	0.91537586440759
"zD5"	0.808456215541473
"zD6"	0.839273103980567
"zD7"	0.884911524853575
"zD8"	0.807796251173898
"zS1"	1.00000111111296
"zS2"	1.00000111111296
"zS3"	0.343770330883318
"zS4"	1.00000111111296
"zS5"	1.00000111111297
