x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50
0.021414410480470103,0.0006303215405916163,0.23946541575849367,0.6292638262356236,0.1784271422269741,0.25300185356876304,0.472256999669473,0.531335061955273,0.5070296978322302,0.7718860076908158,0.15552580213362854,0.954189849492888,0.4907785347297897,0.3316577149122537,0.6717115733534145,0.4928074284392938,0.44988779476026464,0.2743829616405047,0.006141557065577619,0.5184206809964669,0.18656390588063299,0.17411634772733975,0.0627663133046581,0.731863002734656,0.10335628259415186,0.6418454779533165,0.7215182040145149,0.0027296682832269603,0.4286088992886232,0.1348851817541563,0.12371729160440248,0.664381486513143,0.10217272009075029,0.7768665340533414,0.6822471181928904,0.9310186261584785,0.19304123686503938,0.4624737077366925,0.8065500539479193,0.9001653641083818,0.8899273576466469,0.7225387536499015,0.31188962411609533,0.2599139851946677,0.1455943254036549,0.49863343829542073,0.5131682131401014,0.396731978298807,0.14024526297306217,0.15981488528280585
0.008264017677824637,0.0007416137418879727,0.18234515385550906,0.19023301389681185,0.020826738582650467,0.16627528436327813,0.3464701098883154,0.4781646045824451,0.41937843138863323,0.6444124250203405,0.1582581891026172,0.6376601442817326,0.4564147404850262,0.2933108575885546,0.3493400735473434,0.3069721026097161,0.38408738961463884,0.27627180591653805,0.0011372307656134003,0.5500530493792443,0.19868170314819747,0.17951472462181584,0.06438816163741548,0.6055229615817161,0.1013298215861465,0.6098539298920085,0.5180323332345202,0.0025684586423351577,0.4097477880651185,0.12450841478001602,0.11601005923052798,0.6074428674115595,0.10121628218526219,0.5495359981722658,0.5533979349698198,0.7177304771914657,0.19265572631640737,0.39326168582802107,0.8842633589892064,1.0016674117527278,1.0326479656552316,0.7895796994992547,0.36324681028074784,0.262602013150298,0.1715460450758467,0.5428372681826641,0.5566790866670472,0.4215813351667274,0.16736715139223657,0.1690044471843061
0.0037700585956540857,0.0008637520215514162,0.15441094454023319,0.05888976235297513,0.0035491879699587696,0.10568957247549463,0.2516164023191265,0.36120804756953734,0.31825587886811524,0.5322328693180194,0.15119400311028894,0.3541978785923006,0.420892114110595,0.26397895852552417,0.16251161497127461,0.2052699815032413,0.32443609717893596,0.2598796028205787,0.00037696228918893376,0.5802361684187726,0.19858058008484258,0.18475462305120052,0.06310612926596286,0.4915425206566523,0.09029392640006677,0.5293684791655017,0.31409706669552384,0.002371619349376497,0.37314982756190374,0.10934283961752544,0.10412935652879361,0.5375996452860088,0.09950619380846383,0.37685315413692455,0.42687694804869686,0.5353217710988989,0.17592666364516854,0.31381557720474224,0.9474189370560091,1.0779412052108501,1.1606065113621302,0.8431951545475435,0.40173826926718675,0.24836486768956664,0.18996803140027027,0.5839951331845603,0.5968857794087685,0.43600161019698985,0.19806517589396058,0.1802477054527642
0.0020142542551230833,0.001007193340236612,0.14877406314681188,0.025387644774775505,0.0009884709943163348,0.07023158065909811,0.18207290115252164,0.2505185002770821,0.23590868117320238,0.4381166626226875,0.13606167304214106,0.1716744877544728,0.3677468642028115,0.23304559111406994,0.0759286175149521,0.1572326890166375,0.2730745233222232,0.2305459612407063,0.0001926714778683043,0.6087511210230917,0.1882191557272383,0.18902459971127122,0.05842910551865408,0.3893775300252639,0.07471181227616233,0.42360299653193006,0.16191818067007108,0.0021596197549661857,0.3257915470120369,0.09171630280771007,0.09002080295633365,0.4600374812379094,0.09695203886205647,0.2543500279373176,0.3098050810562248,0.3800407805189019,0.14597215006369565,0.23316753826263434,0.986656473129257,1.1215905909938975,1.255055130497907,0.8769875395333543,0.41505576516935583,0.22718385078293676,0.19422326007033583,0.6210776090052208,0.6328323160064128,0.4379427244519002,0.2321031448192754,0.19335693997822198
0.0012349427051648605,0.0011818770399574894,0.156188105775884,0.015278285006285176,0.000396203874552515,0.048363280316257994,0.13337988995390102,0.16904942233483042,0.17310158603598466,0.3636114149134935,0.11706109205988506,0.07867825983699873,0.3021318135564549,0.19905056999680878,0.03880247702410731,0.1380985628232843,0.22965696143557243,0.1971048997418528,0.00013289592651189914,0.6355325932533533,0.17292232723026993,0.19172834913209472,0.05119148236065202,0.3019297568497287,0.05892046812998219,0.3204698321309243,0.07465269999168787,0.001957393997436635,0.2758223551777229,0.07417056732624792,0.07575568183661245,0.38273476961771474,0.09374686613330067,0.1719119250212745,0.2110874650340324,0.25531952258824947,0.11048949195951434,0.16136888865534985,0.997796054446684,1.131647829226369,1.2986953991926526,0.8881289627946612,0.4014219729606745,0.20408049866971661,0.18461621356217395,0.6533450775735684,0.6638590962515132,0.42794588657444865,0.2689851704122498,0.20813324411906267
0.0008510043351337844,0.0013983493778441743,0.17149805158161135,0.011651922503458654,0.00020458819147938857,0.034014210331387046,0.10057775038418464,0.1139877778462688,0.1266672722848826,0.30731394591975447,0.09796912653604335,0.03700601040263173,0.23845839160756319,0.16498824748190927,0.022078024400879935,0.13409500979112246,0.19320177546030312,0.16508651191630133,0.00011182258738702063,0.6605859141325567,0.15646788290880548,0.19258279593813324,0.0428517886605743,0.2314457070117484,0.04530714677817112,0.23460394529155412,0.03302001667038634,0.0017836560890194609,0.22904999932477638,0.058520477384475834,0.06271000509742604,0.3122229925186225,0.09025824417296505,0.1179607287061064,0.1369035202657463,0.16414430567263763,0.07763253462028186,0.10570494185045648,0.9827829924351056,1.1123849226007312,1.2848522126367932,0.8778137119136944,0.3708248078430196,0.18144548404521116,0.16727830972067365,0.6803857807425531,0.689629709450758,0.40835795148511694,0.3079553053585208,0.2244039778520805
0.0006470376979207235,0.0016689242752369838,0.19246829825188788,0.01037862199445437,0.00012641576319830154,0.02426295077151326,0.07896294197066817,0.07785311903884318,0.0929417805673361,0.2661481311020939,0.08083818073795174,0.018670961189058862,0.18497442305111542,0.1339221786326786,0.013785117443311208,0.1390450614490717,0.1626519115395967,0.13668418338819702,0.00010713075306241607,0.6838993527681398,0.14057048552633608,0.19155120204229684,0.03470569008925861,0.17754177582547456,0.034589576412334934,0.16900479008492494,0.014806633331383419,0.0016474566935475812,0.18833124615380692,0.04554306707527521,0.05149237946415932,0.2517145857334892,0.08685960176013822,0.08267183862343629,0.08703657946275013,0.10379408703324113,0.05202744106891179,0.06762052641543634,0.9471031226271992,1.0705475155408013,1.2219928686890935,0.8497690589871636,0.3342207603515711,0.16043402349341776,0.14770077795095016,0.7020990609415867,0.7101059760488717,0.3820049733182294,0.3480349961594328,0.24204549958896548
0.0005342941586031988,0.0020086075749247223,0.2182883453211585,0.010231308102512117,8.913790069200492e-5,0.017517813229452273,0.06486782707495696,0.05421309343480304,0.06863569285452506,0.2368880101764553,0.06635979809027713,0.010219823842842715,0.14301077285032648,0.10743801835165023,0.009258250516443781,0.15042715044062815,0.13704751270858298,0.11242972707846095,0.0001117981727012226,0.7054157778524245,0.1258568106523221,0.18876079125027245,0.027523854776209184,0.1378364811195296,0.026590378679127988,0.12123356835536817,0.006939487372019682,0.0015510403323256547,0.15443135814357678,0.0352614315144798,0.0422042666558934,0.2017806154064526,0.0838408587791656,0.05918467197090957,0.0561031371506529,0.06668130709577728,0.03420465891196937,0.04375770267248618,0.8971669233505107,1.0132433908335112,1.1278836655973137,0.8086708442493532,0.29776611080696286,0.14153629771291884,0.12866109611247703,0.71863110115045,0.7254795886758616,0.35148438099351775,0.3880927307145501,0.26096457133893497
0.0004728455491121769,0.0024360635229210997,0.24869053596054838,0.010790842003187811,6.948405386224215e-5,0.012797851714267732,0.05577267107483478,0.03857985589078427,0.05112457064123846,0.21684033908372283,0.05451112649914522,0.0060484269534735145,0.11099441812747556,0.08580639409099441,0.006574064180213206,0.16727302941174044,0.1155672026568077,0.09216251033859664,0.00012357792084096802,0.7250452238452306,0.11249110173326682,0.1844389979331739,0.02158549255640239,0.10926789173528474,0.02080511033770985,0.08731431972323565,0.003446249700939105,0.0014934968525736894,0.126974352549854,0.02732722908218649,0.034688147892945706,0.1615599168304047,0.08139115593584058,0.043180454305436385,0.03763803071964913,0.04463825841063819,0.022541224854440964,0.029429977675168403,0.8388091862803496,0.9467561146785077,1.0199391141879852,0.759091217953626,0.26390411813619735,0.12487418592741774,0.11121300834019887,0.7302982204399099,0.7360952223422096,0.31895410664547535,0.4269410243043106,0.2810734832836226
0.00044353298677357123,0.002974736297230531,0.2835263801636756,0.011918123508013443,5.8571381947183745e-5,0.009460364257515706,0.050061327239818904,0.028059694965983338,0.038450872322453804,0.2039710161864419,0.04497622171028816,0.003840835946228281,0.0867767625036467,0.06857089505531438,0.00487055271833841,0.18925324732888166,0.09752446300804798,0.0754558149237798,0.0001421205669135608,0.7426901559002155,0.10045234289630706,0.17886373375824044,0.016862180553971564,0.08898378847737348,0.016699097179642255,0.06348273204348671,0.001822966438207042,0.0014731677142942952,0.10509372785592652,0.02128424650989716,0.028685294740354868,0.12961782407485206,0.07961434445902196,0.032025587520805754,0.02666445028165364,0.03157739226321025,0.015087852215233375,0.02088543167005681,0.7766462921365962,0.8760658119573502,0.9102698165625932,0.7049280853762712,0.23333119350066298,0.11037345129488958,0.09564411313682025,0.7375184168674106,0.7423844719604868,0.2860918594942784,0.463446394632376,0.3022735695417562
